ts,account,symbol,side,size_usd,size_tokens,collateral,entry_price,current_price,pnl,liquidation_price,leverage,is_liquidatable,opened_at
1768308674023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131943736,-12662645,4419405808,2,false,1768308652
1768308674023934000,23,ETH-USD,Sell,700299042,223782007494363912,232872775,3129380461,3131943736,-1144972,3994469330,3,false,1768308661
1768308674023934000,20,ETH-USD,Buy,314447778,100329105273833925,104501479,3134163084,3131943736,-478824,2155259487,3,false,1768308672
1768308674023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131943736,-6944183,4471856687,2,false,1768308638
1768308674023934000,21,ETH-USD,Sell,934573878,298611002484657404,310776967,3129736915,3131943736,-1421391,3991991488,3,false,1768308672
1768308674023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131943736,-2820998,1632792586,2,false,1768308634
1768308674023934000,22,ETH-USD,Buy,372073014,118703454920947785,123652265,3134475018,3131943736,-603544,2155474081,3,false,1768308661
1768308674023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131943736,-5479458,1632165795,2,false,1768308635
1768308674023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131943736,-1177845,2155676021,3,false,1768308668
1768308674023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131943736,-3459001,4496724853,2,false,1768308634
1768308676023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131950000,-9535327,1632165810,2,false,1768308638
1768308676023934000,27,ETH-USD,Sell,1130635755,361324614798588295,375974077,3129141244,3131950000,-2074650,3988777665,3,false,1768308668
1768308676023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131950000,-8613754,1632805014,2,false,1768308640
1768308676023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131950000,-16116761,1668202924,2,false,1768308652
1768308676023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131950000,-19907220,4378324887,2,false,1768308658
1768308676023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131950000,-22954636,1706253633,2,false,1768308658
1768308676023934000,32,ETH-USD,Buy,2167213172,691525826472848467,1081872816,3133958399,3131950000,-3417130,1632165809,2,false,1768308633
1768308676023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131950000,-9411568,4454979841,2,false,1768308640
1768308676023934000,24,ETH-USD,Buy,636412239,203056516825465869,211501001,3134163084,3131950000,-1044953,2155259523,3,false,1768308670
1768308676023934000,33,ETH-USD,Sell,1648898460,526861263790562925,822800332,3129663486,3131950000,-2749978,4503939947,2,false,1768308633
1768308676023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131950000,-3549075,4498382956,2,false,1768308664
1768308676023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131950000,-4509726,1632888258,2,false,1768308664
1768308676023934000,37,ETH-USD,Sell,3643211306,1164106007576123580,1817962442,3129621599,3131950000,-6124870,4478913895,2,false,1768308635
1768308676023934000,25,ETH-USD,Sell,657709500,210148494155410985,218710333,3129736915,3131950000,-1081449,3995457526,3,false,1768308670
1768308676023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131950000,-13707414,4419405801,2,false,1768308652
1768308676023934000,23,ETH-USD,Sell,700299042,223782007494363912,232872775,3129380461,3131950000,-1231377,3994469323,3,false,1768308661
1768308676023934000,20,ETH-USD,Buy,314447778,100329105273833925,104501479,3134163084,3131950000,-516305,2155259502,3,false,1768308672
1768308676023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131950000,-7458507,4471856680,2,false,1768308638
1768308676023934000,21,ETH-USD,Sell,934573878,298611002484657404,310776967,3129736915,3131950000,-1536688,3991991480,3,false,1768308672
1768308676023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131950000,-3051714,1632792601,2,false,1768308634
1768308676023934000,22,ETH-USD,Buy,372073014,118703454920947785,123652265,3134475018,3131950000,-647889,2155474096,3,false,1768308661
1768308676023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131950000,-5927596,1632165810,2,false,1768308635
1768308676023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131950000,-1259661,2155676036,3,false,1768308668
1768308676023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131950000,-3732943,4496724846,2,false,1768308634
1768308678023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131960000,-8107465,1650647754,2,false,1768308638
1768308678023934000,27,ETH-USD,Sell,1130635755,361324614798588295,375974077,3129141244,3131960000,-1814514,4023899669,3,false,1768308668
1768308678023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131960000,-7330088,1644960330,2,false,1768308640
1768308678023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131960000,-13799356,1694081168,2,false,1768308652
1768308678023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131960000,-17222570,4413451452,2,false,1768308658
1768308678023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131960000,-19831523,1734534419,2,false,1768308658
1768308678023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131960000,-8121956,4490107419,2,false,1768308640
1768308678023934000,24,ETH-USD,Buy,636412239,203056516825465869,211501001,3134163084,3131960000,-894701,2155259479,3,false,1768308670
1768308678023934000,33,ETH-USD,Sell,1648898460,526861263790562925,822800332,3129663486,3131960000,-2370663,4539067939,2,false,1768308633
1768308678023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131960000,-3054838,4533511393,2,false,1768308664
1768308678023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131960000,-3858658,1632888171,2,false,1768308664
1768308678023934000,37,ETH-USD,Sell,3643211306,1164106007576123580,1817962442,3129621599,3131960000,-5286768,4514041410,2,false,1768308635
1768308678023934000,25,ETH-USD,Sell,657709500,210148494155410985,218710333,3129736915,3131960000,-930152,4030586209,3,false,1768308670
1768308678023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131960000,-11759309,4454535450,2,false,1768308652
1768308678023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131960000,-577936,4033492763,3,false,1768308677
1768308678023934000,20,ETH-USD,Buy,314447778,100329105273833925,104501479,3134163084,3131960000,-442066,2155259473,3,false,1768308672
1768308678023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131960000,-6499486,4506980393,2,false,1768308638
1768308678023934000,21,ETH-USD,Sell,934573878,298611002484657404,310776967,3129736915,3131960000,-1321702,4027120155,3,false,1768308672
1768308678023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131960000,-2594737,1632792325,2,false,1768308634
1768308678023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131960000,-1287501,2155754567,3,false,1768308677
1768308678023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131960000,-5039971,1632165534,2,false,1768308635
1768308678023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131960000,-1097609,2155675978,3,false,1768308668
1768308678023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131960000,-3222143,4531852364,2,false,1768308634
1768308680023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131950000,-8146058,1632165839,2,false,1768308638
1768308680023934000,27,ETH-USD,Sell,1130635755,361324614798588295,375974077,3129141244,3131950000,-1814514,3982622536,3,false,1768308668
1768308680023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131950000,-7364784,1632805043,2,false,1768308640
1768308680023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131950000,-13861993,1664056131,2,false,1768308652
1768308680023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131950000,-17222570,4372168965,2,false,1768308658
1768308680023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131950000,-19915937,1701585613,2,false,1768308658
1768308680023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131950000,-8121956,4448823753,2,false,1768308640
1768308680023934000,24,ETH-USD,Buy,636412239,203056516825465869,211501001,3134163084,3131950000,-898762,2155259552,3,false,1768308670
1768308680023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131950000,-3054838,4492226702,2,false,1768308664
1768308680023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131950000,-3876256,1632888287,2,false,1768308664
1768308680023934000,37,ETH-USD,Sell,3643211306,1164106007576123580,1817962442,3129621599,3131950000,-5286768,4472757821,2,false,1768308635
1768308680023934000,25,ETH-USD,Sell,657709500,210148494155410985,218710333,3129736915,3131950000,-930152,3989301225,3,false,1768308670
1768308680023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131950000,-11759309,4413249342,2,false,1768308652
1768308680023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131950000,-577936,3992217302,3,false,1768308677
1768308680023934000,20,ETH-USD,Buy,314447778,100329105273833925,104501479,3134163084,3131950000,-444073,2155259531,3,false,1768308672
1768308680023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131950000,-6499486,4465701271,2,false,1768308638
1768308680023934000,21,ETH-USD,Sell,934573878,298611002484657404,310776967,3129736915,3131950000,-1321702,3985835179,3,false,1768308672
1768308680023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131950000,-2607088,1632792630,2,false,1768308634
1768308680023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131950000,-1292524,2155754589,3,false,1768308677
1768308680023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131950000,-5063963,1632165839,2,false,1768308635
1768308680023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131950000,-1101989,2155676065,3,false,1768308668
1768308680023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131950000,-3222143,4490568772,2,false,1768308634
1768308682023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131971230,-8680527,1641429912,2,false,1768308638
1768308682023934000,27,ETH-USD,Sell,1130635755,361324614798588295,375974077,3129141244,3131971230,-1929933,4009083376,3,false,1768308668
1768308682023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131971230,-7845279,1636373766,2,false,1768308640
1768308682023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131971230,-14729431,1682704662,2,false,1768308652
1768308682023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131971230,-18413719,4398633215,2,false,1768308658
1768308682023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131971230,-21084963,1722263016,2,false,1768308658
1768308682023934000,32,ETH-USD,Buy,1691253000,539618697136054966,843935247,3134163084,3131971230,-2537903,1632898981,2,false,1768308680
1768308682023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131971230,-8694142,4475288716,2,false,1768308640
1768308682023934000,24,ETH-USD,Buy,636412239,203056516825465869,211501001,3134163084,3131971230,-955003,2155259566,3,false,1768308670
1768308682023934000,33,ETH-USD,Sell,2748286124,878120493115594513,1371944434,3129736915,3131971230,-4167211,4511218137,2,false,1768308680
1768308682023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131971230,-3274125,4518692378,2,false,1768308664
1768308682023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131971230,-4119960,1632888301,2,false,1768308664
1768308682023934000,37,ETH-USD,Sell,3643211306,1164106007576123580,1817962442,3129621599,3131971230,-5658625,4499222723,2,false,1768308635
1768308682023934000,25,ETH-USD,Sell,657709500,210148494155410985,218710333,3129736915,3131971230,-997281,4015767103,3,false,1768308670
1768308682023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131971230,-12623661,4439715899,2,false,1768308652
1768308682023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131971230,-613810,4018677091,3,false,1768308677
1768308682023934000,20,ETH-USD,Buy,314447778,100329105273833925,104501479,3134163084,3131971230,-471862,2155259545,3,false,1768308672
1768308682023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131971230,-6924993,4492163316,2,false,1768308638
1768308682023934000,21,ETH-USD,Sell,934573878,298611002484657404,310776967,3129736915,3131971230,-1417089,4012301057,3,false,1768308672
1768308682023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131971230,-2778142,1632792644,2,false,1768308634
1768308682023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131971230,-1362090,2155754603,3,false,1768308677
1768308682023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131971230,-5396213,1632165853,2,false,1768308635
1768308682023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131971230,-1162647,2155676079,3,false,1768308668
1768308682023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131971230,-3448779,4517033674,2,false,1768308634
1768308684023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131947754,-8719105,1636872853,2,false,1768308638
1768308684023934000,27,ETH-USD,Sell,1130635755,361324614798588295,375974077,3129141244,3131947754,-1920192,4001023645,3,false,1768308668
1768308684023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131947754,-7879961,1632805072,2,false,1768308640
1768308684023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131947754,-14792042,1676797812,2,false,1768308652
1768308684023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131947754,-18313187,4390572445,2,false,1768308658
1768308684023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131947754,-21169343,1715796675,2,false,1768308658
1768308684023934000,32,ETH-USD,Buy,1691253000,539618697136054966,843935247,3134163084,3131947754,-2548691,1632898995,2,false,1768308680
1768308684023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131947754,-8645850,4467227729,2,false,1768308640
1768308684023934000,24,ETH-USD,Buy,563128425,179655946902411166,187146347,3134482519,3131947754,-905927,2155479150,3,false,1768308683
1768308684023934000,33,ETH-USD,Sell,2748286124,878120493115594513,1371944434,3129736915,3131947754,-4143537,4503156872,2,false,1768308680
1768308684023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131947754,-3255617,4510631174,2,false,1768308664
1768308684023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131947754,-4137550,1632888316,2,false,1768308664
1768308684023934000,37,ETH-USD,Sell,3643211306,1164106007576123580,1817962442,3129621599,3131947754,-5627240,4491161755,2,false,1768308635
1768308684023934000,25,ETH-USD,Sell,900128529,287630628277788203,299322741,3129459940,3131947754,-1436892,4004316649,3,false,1768308683
1768308684023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131947754,-12550711,4431654426,2,false,1768308652
1768308684023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131947754,-610782,4010617680,3,false,1768308677
1768308684023934000,20,ETH-USD,Buy,774849681,247201787313588779,257508378,3134482519,3131947754,-1246532,2155479150,3,false,1768308683
1768308684023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131947754,-6889080,4484103218,2,false,1768308638
1768308684023934000,21,ETH-USD,Sell,757310643,241994036440040183,251831033,3129459940,3131947754,-1208909,4006104419,3,false,1768308683
1768308684023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131947754,-2790488,1632792659,2,false,1768308634
1768308684023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131947754,-1367112,2155754618,3,false,1768308677
1768308684023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131947754,-5420195,1632165868,2,false,1768308635
1768308684023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131947754,-1167025,2155676094,3,false,1768308668
1768308684023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131947754,-3429651,4508972705,2,false,1768308634
1768308686023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131880000,-8117757,1636872868,2,false,1768308638
1768308686023934000,27,ETH-USD,Sell,1130635755,361324614798588295,375974077,3129141244,3131880000,-1758629,4001023638,3,false,1768308668
1768308686023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131880000,-7339342,1632805086,2,false,1768308640
1768308686023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131880000,-13816061,1676797826,2,false,1768308652
1768308686023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131880000,-16645832,4390572438,2,false,1768308658
1768308686023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131880000,-19854037,1715796690,2,false,1768308658
1768308686023934000,32,ETH-USD,Buy,1691253000,539618697136054966,843935247,3134163084,3131880000,-2380528,1632899010,2,false,1768308680
1768308686023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131880000,-7844911,4467227722,2,false,1768308640
1768308686023934000,24,ETH-USD,Buy,563128425,179655946902411166,187146347,3134482519,3131880000,-849940,2155479164,3,false,1768308683
1768308686023934000,33,ETH-USD,Sell,2748286124,878120493115594513,1371944434,3129736915,3131880000,-3750893,4503156864,2,false,1768308680
1768308686023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131880000,-2948662,4510631166,2,false,1768308664
1768308686023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131880000,-3863351,1632888330,2,false,1768308664
1768308686023934000,37,ETH-USD,Sell,3643211306,1164106007576123580,1817962442,3129621599,3131880000,-5106721,4491161748,2,false,1768308635
1768308686023934000,25,ETH-USD,Sell,900128529,287630628277788203,299322741,3129459940,3131880000,-1308281,4004316641,3,false,1768308683
1768308686023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131880000,-11340802,4431654419,2,false,1768308652
1768308686023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131880000,-560566,4010617673,3,false,1768308677
1768308686023934000,20,ETH-USD,Buy,774849681,247201787313588779,257508378,3134482519,3131880000,-1169496,2155479164,3,false,1768308683
1768308686023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131880000,-6293461,4484103211,2,false,1768308638
1768308686023934000,21,ETH-USD,Sell,757310643,241994036440040183,251831033,3129459940,3131880000,-1100704,4006104412,3,false,1768308683
1768308686023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131880000,-2598031,1632792673,2,false,1768308634
1768308686023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131880000,-1288840,2155754632,3,false,1768308677
1768308686023934000,36,ETH-USD,Buy,3759400714,1199569437169300013,1876692837,3133958400,3131880000,-5046370,1632165882,2,false,1768308635
1768308686023934000,26,ETH-USD,Buy,686524536,219003247019412122,228154988,3134768755,3131880000,-1098777,2155676108,3,false,1768308668
1768308686023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131880000,-3112408,4508972698,2,false,1768308634
1768308688023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131889395,-8206896,1646500058,2,false,1768308638
1768308688023934000,27,ETH-USD,Sell,984036696,314413674765577609,327225003,3129751581,3131889395,-1358839,4020067187,3,false,1768308688
1768308688023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131889395,-7419479,1641072476,2,false,1768308640
1768308688023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131889395,-13960733,1689044972,2,false,1768308652
1768308688023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131889395,-16888153,4406999265,2,false,1768308658
1768308688023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131889395,-20049007,1729129863,2,false,1768308658
1768308688023934000,32,ETH-USD,Buy,1691253000,539618697136054966,843935247,3134163084,3131889395,-2405456,1632898966,2,false,1768308680
1768308688023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131889395,-7961313,4483655057,2,false,1768308640
1768308688023934000,24,ETH-USD,Buy,563128425,179655946902411166,187146347,3134482519,3131889395,-858239,2155479143,3,false,1768308683
1768308688023934000,33,ETH-USD,Sell,2748286124,878120493115594513,1371944434,3129736915,3131889395,-3807957,4519584622,2,false,1768308680
1768308688023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131889395,-2993272,4527058857,2,false,1768308664
1768308688023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131889395,-3903996,1632888171,2,false,1768308664
1768308688023934000,25,ETH-USD,Sell,900128529,287630628277788203,299322741,3129459940,3131889395,-1326972,4020742934,3,false,1768308683
1768308688023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131889395,-11516641,4448082700,2,false,1768308652
1768308688023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131889395,-567864,4027041662,3,false,1768308677
1768308688023934000,20,ETH-USD,Buy,774849681,247201787313588779,257508378,3134482519,3131889395,-1180915,2155479142,3,false,1768308683
1768308688023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131889395,-6380024,4500528742,2,false,1768308638
1768308688023934000,21,ETH-USD,Sell,757310643,241994036440040183,251831033,3129459940,3131889395,-1116430,4022530705,3,false,1768308683
1768308688023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131889395,-2626559,1632792325,2,false,1768308634
1768308688023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131889395,-1300443,2155754567,3,false,1768308677
1768308688023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131889395,-3158514,4525400017,2,false,1768308634
1768308690023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131880000,-8028647,1632165911,2,false,1768308638
1768308690023934000,27,ETH-USD,Sell,984036696,314413674765577609,327225003,3129751581,3131880000,-1323888,3990786539,3,false,1768308688
1768308690023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131880000,-7259230,1632805115,2,false,1768308640
1768308690023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131880000,-13671437,1667790760,2,false,1768308652
1768308690023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131880000,-16473634,4377720445,2,false,1768308658
1768308690023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131880000,-19659129,1705791618,2,false,1768308658
1768308690023934000,32,ETH-USD,Buy,1691253000,539618697136054966,843935247,3134163084,3131880000,-2355609,1632899039,2,false,1768308680
1768308690023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131880000,-7762193,4454375383,2,false,1768308640
1768308690023934000,24,ETH-USD,Buy,563128425,179655946902411166,187146347,3134482519,3131880000,-841644,2155479194,3,false,1768308683
1768308690023934000,33,ETH-USD,Sell,2748286124,878120493115594513,1371944434,3129736915,3131880000,-3710342,4490304082,2,false,1768308680
1768308690023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131880000,-2916960,4497778481,2,false,1768308664
1768308690023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131880000,-3822719,1632888359,2,false,1768308664
1768308690023934000,25,ETH-USD,Sell,900128529,287630628277788203,299322741,3129459940,3131880000,-1294998,3991464996,3,false,1768308683
1768308690023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131880000,-11215847,4418801306,2,false,1768308652
1768308690023934000,23,ETH-USD,Sell,351404790,112305172568666577,116853807,3129016962,3131880000,-555380,3997767847,3,false,1768308677
1768308690023934000,20,ETH-USD,Buy,774849681,247201787313588779,257508378,3134482519,3131880000,-1158080,2155479193,3,false,1768308683
1768308690023934000,41,ETH-USD,Sell,4168395814,1332060645319313083,2080029512,3129283811,3131880000,-6231948,4471252289,2,false,1768308638
1768308690023934000,21,ETH-USD,Sell,757310643,241994036440040183,251831033,3129459940,3131880000,-1089529,3993252767,3,false,1768308683
1768308690023934000,34,ETH-USD,Buy,1935459162,617576532801959506,965794122,3133958399,3131880000,-2569512,1632792702,2,false,1768308634
1768308690023934000,22,ETH-USD,Buy,787372227,251164785960720996,261670037,3134883037,3131880000,-1277242,2155754661,3,false,1768308677
1768308690023934000,26,ETH-USD,Buy,1169447499,373139792531253548,388646386,3134073402,3131880000,-1595411,2155197822,3,false,1768308688
1768308690023934000,35,ETH-USD,Sell,2220439110,709491240091134341,1107999116,3129621599,3131880000,-3079645,4496120389,2,false,1768308634
1768308692023934000,40,ETH-USD,Buy,6047496144,1929667012810380635,3018910076,3133958400,3131643676,-9129345,1632165926,2,false,1768308638
1768308692023934000,27,ETH-USD,Sell,984036696,314413674765577609,327225003,3129751581,3131643676,-1354625,3990621858,3,false,1768308688
1768308692023934000,42,ETH-USD,Buy,5436814420,1734794259453898145,2712970396,3133982252,3131643676,-8248771,1632805130,2,false,1768308640
1768308692023934000,50,ETH-USD,Buy,9815657172,3131827192435912183,4898012929,3134163084,3131643676,-15457856,1667678649,2,false,1768308652
1768308692023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131643676,-16838174,4377555775,2,false,1768308658
1768308692023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131643676,-22066645,1705665875,2,false,1768308658
1768308692023934000,32,ETH-USD,Buy,1691253000,539618697136054966,843935247,3134163084,3131643676,-2663412,1632899053,2,false,1768308680
1768308692023934000,43,ETH-USD,Sell,5605931920,1791244975340257858,2798481215,3129628831,3131643676,-7937305,4454210708,2,false,1768308640
1768308692023934000,24,ETH-USD,Buy,563128425,179655946902411166,187146347,3134482519,3131643676,-944121,2155479208,3,false,1768308683
1768308692023934000,33,ETH-USD,Sell,2748286124,878120493115594513,1371944434,3129736915,3131643676,-3796187,4490139402,2,false,1768308680
1768308692023934000,31,ETH-USD,Sell,2148502428,686485421624184420,1072532413,3129713115,3131643676,-2984071,4497613802,2,false,1768308664
1768308692023934000,30,ETH-USD,Buy,2757662374,879877827400440320,1376073525,3134142364,3131643676,-4324609,1632888374,2,false,1768308664
1768308692023934000,37,ETH-USD,Sell,3242122176,1035888713449686694,1618467391,3129797760,3131643676,-4415204,4484044306,2,false,1768308691
1768308692023934000,25,ETH-USD,Sell,900128529,287630628277788203,299322741,3129459940,3131643676,-1323117,3991300330,3,false,1768308683
1768308692023934000,51,ETH-USD,Sell,8468901402,2705877289875395677,4227675580,3129817243,3131643676,-11480374,4418636622,2,false,1768308652
